latitude,longitude,depth,SampleID,Location_Code,time,Temp,Air_Temp,Salinity,Chl_Volume_Filtered,Chl1,Chl2,Avg_Chloro,Phaeo1,Phaeo2,Avg_Phaeo,Phosphate,Silicate,Nitrite,Nitrite_Nitrate,Ammonium,Nitrate,DA_Volume_Filtered,pDA,tDA,dDA,Volume_Settled_for_Counting,Akashiwo_sanguinea,Alexandrium_spp,Dinophysis_spp,Lingulodinium_polyedra,Prorocentrum_spp,Pseudo_nitzschia_delicatissima_group,Pseudo_nitzschia_seriata_group,Ceratium,Cochlodinium,Gymnodinium_spp,Other_Diatoms,Other_Dinoflagellates,Total_Phytoplankton
36.603687,-121.889275,5,12018,HAB_MWII,2012-01-18T08:00:00Z,11.1,NaN,NaN,25,NaN,NaN,7.26,NaN,NaN,NaN,0.88,6.97,NaN,4.14,NaN,NaN,50,5.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12025,HAB_MWII,2012-01-25T08:00:00Z,12.0,NaN,NaN,25,NaN,NaN,5.39,NaN,NaN,NaN,1.13,11.71,NaN,8.77,NaN,NaN,50,2.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12032,HAB_MWII,2012-02-01T08:00:00Z,12.1,NaN,NaN,25,NaN,NaN,7.26,NaN,NaN,NaN,1.2,11.75,NaN,9.1,NaN,NaN,50,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,365.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12039,HAB_MWII,2012-02-08T08:00:00Z,12.3,NaN,NaN,25,NaN,NaN,6.0,NaN,NaN,NaN,0.91,8.59,NaN,6.15,NaN,NaN,50,5.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,179.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12046,HAB_MWII,2012-02-15T08:00:00Z,11.4,NaN,NaN,25,NaN,NaN,4.2,NaN,NaN,NaN,1.23,11.9,NaN,7.75,NaN,NaN,50,3.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12053,HAB_MWII,2012-02-22T08:00:00Z,12.9,NaN,NaN,25,NaN,NaN,3.72,NaN,NaN,NaN,1.31,11.8,NaN,8.3,NaN,NaN,50,2.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12060,HAB_MWII,2012-02-29T08:00:00Z,10.3,NaN,NaN,25,NaN,NaN,6.28,NaN,NaN,NaN,2.81,33.95,NaN,31.04,NaN,NaN,50,2.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,180.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12067,HAB_MWII,2012-03-07T08:00:00Z,10.1,NaN,NaN,25,NaN,NaN,21.73,NaN,NaN,NaN,1.21,7.46,NaN,3.47,NaN,NaN,50,7.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,1006.0,2346.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12074,HAB_MWII,2012-03-14T07:00:00Z,11.8,NaN,NaN,25,NaN,NaN,9.17,NaN,NaN,NaN,1.45,12.25,NaN,11.16,NaN,NaN,50,2.0E-4,NaN,NaN,NaN,0.0,0.0,342.0,0.0,0.0,0.0,100.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12081,HAB_MWII,2012-03-21T07:00:00Z,13.3,NaN,NaN,25,NaN,NaN,5.48,NaN,NaN,NaN,1.47,14.15,NaN,10.67,NaN,NaN,50,3.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12095,HAB_MWII,2012-04-04T07:00:00Z,11.7,NaN,NaN,25,NaN,NaN,6.74,NaN,NaN,NaN,1.41,16.4,NaN,12.56,NaN,NaN,50,0.0,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12102,HAB_MWII,2012-04-11T07:00:00Z,11.9,NaN,NaN,25,NaN,NaN,7.11,NaN,NaN,NaN,1.18,10.45,NaN,8.75,NaN,NaN,50,2.0E-4,NaN,NaN,NaN,100.0,0.0,100.0,0.0,0.0,0.0,189.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12109,HAB_MWII,2012-04-18T07:00:00Z,13.5,NaN,NaN,25,NaN,NaN,3.88,NaN,NaN,NaN,0.85,3.62,NaN,1.73,NaN,NaN,50,3.0E-4,NaN,NaN,NaN,100.0,0.0,0.0,0.0,50.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12116,HAB_MWII,2012-04-25T07:00:00Z,13.2,NaN,NaN,25,NaN,NaN,20.37,NaN,NaN,NaN,0.91,6.87,NaN,4.73,NaN,NaN,50,0.0362,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,29073.0,21942.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12123,HAB_MWII,2012-05-02T07:00:00Z,13.0,NaN,NaN,25,NaN,NaN,17.01,NaN,NaN,NaN,0.72,7.28,NaN,4.4,NaN,NaN,50,0.1161,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,27059.0,48105.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12130,HAB_MWII,2012-05-09T07:00:00Z,13.2,NaN,NaN,25,NaN,NaN,26.77,NaN,NaN,NaN,0.24,1.38,NaN,0.56,NaN,NaN,50,0.4343,NaN,NaN,NaN,0.0,0.0,1.0,0.0,0.0,10561.0,37227.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12137,HAB_MWII,2012-05-16T07:00:00Z,11.7,NaN,NaN,25,NaN,NaN,13.82,NaN,NaN,NaN,1.14,10.35,NaN,8.12,NaN,NaN,50,0.2277,NaN,NaN,NaN,0.0,0.0,1.0,0.0,0.0,802.0,35648.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12144,HAB_MWII,2012-05-23T07:00:00Z,13.2,NaN,NaN,25,NaN,NaN,55.59,NaN,NaN,NaN,0.33,1.83,NaN,0.5,NaN,NaN,50,0.2131,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,9256.0,48233.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12158,HAB_MWII,2012-06-06T07:00:00Z,12.2,NaN,NaN,25,NaN,NaN,10.94,NaN,NaN,NaN,2.01,23.1,NaN,19.0,NaN,NaN,50,0.0196,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,7623.0,3892.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12165,HAB_MWII,2012-06-13T07:00:00Z,12.0,NaN,NaN,25,NaN,NaN,5.93,NaN,NaN,NaN,2.23,28.7,NaN,22.15,NaN,NaN,50,0.0032,NaN,NaN,NaN,0.0,0.0,0.0,0.0,0.0,6403.0,7191.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12172,HAB_MWII,2012-06-20T07:00:00Z,13.0,NaN,NaN,25,NaN,NaN,42.66,NaN,NaN,NaN,1.16,12.0,NaN,7.69,NaN,NaN,50,0.0011,NaN,NaN,NaN,100.0,0.0,100.0,0.0,0.0,4510.0,6203.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12179,HAB_MWII,2012-06-27T07:00:00Z,14.6,NaN,NaN,25,NaN,NaN,3.73,NaN,NaN,NaN,0.97,4.32,NaN,2.51,NaN,NaN,50,4.0E-4,NaN,NaN,NaN,0.0,0.0,0.0,100.0,0.0,493.0,1668.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12185,HAB_MWII,2012-07-03T07:00:00Z,15.9,NaN,NaN,25,NaN,NaN,22.12,NaN,NaN,NaN,0.73,3.38,NaN,1.21,NaN,NaN,50,0.0043,NaN,NaN,NaN,100.0,0.0,167.0,100.0,0.0,1003.0,4013.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12193,HAB_MWII,2012-07-11T07:00:00Z,13.5,NaN,NaN,25,NaN,NaN,21.42,NaN,NaN,NaN,0.73,6.52,NaN,1.63,NaN,NaN,50,0.0139,NaN,NaN,NaN,10.0,0.0,10.0,0.0,10.0,1028.0,25894.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12198,HAB_MWII,2012-07-16T07:00:00Z,13.0,NaN,NaN,25,NaN,NaN,26.34,NaN,NaN,NaN,1.34,11.9,NaN,7.77,NaN,NaN,50,0.0194,NaN,NaN,NaN,50.0,0.0,0.0,0.0,0.0,1779.0,15834.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12207,HAB_MWII,2012-07-25T07:00:00Z,13.9,NaN,NaN,25,NaN,NaN,19.99,NaN,NaN,NaN,0.83,4.47,NaN,5.47,NaN,NaN,50,1.2337,NaN,NaN,NaN,0.0,0.0,10.0,0.0,0.0,7106.0,150859.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12214,HAB_MWII,2012-08-01T07:00:00Z,14.8,NaN,NaN,25,NaN,NaN,9.41,NaN,NaN,NaN,0.47,10.64,NaN,5.86,NaN,NaN,50,0.8799,NaN,NaN,NaN,10.0,0.0,200.0,0.0,0.0,657.0,72370.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12221,HAB_MWII,2012-08-08T07:00:00Z,15.1,NaN,NaN,25,NaN,NaN,31.98,NaN,NaN,NaN,0.17,1.59,NaN,0.06,NaN,NaN,50,2.8745,NaN,NaN,NaN,200.0,0.0,1707.0,0.0,0.0,14221.0,196156.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12228,HAB_MWII,2012-08-15T07:00:00Z,14.8,NaN,NaN,25,NaN,NaN,40.16,NaN,NaN,NaN,0.15,1.61,NaN,1.77,NaN,NaN,50,2.3184,NaN,NaN,NaN,100.0,0.0,200.0,100.0,0.0,2106.0,208579.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12234,HAB_MWII,2012-08-22T07:00:00Z,14.2,NaN,NaN,25,NaN,NaN,41.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50,NaN,NaN,NaN,NaN,50.0,0.0,100.0,0.0,0.0,1535.0,151961.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12243,HAB_MWII,2012-08-30T07:00:00Z,14.7,NaN,NaN,25,NaN,NaN,9.71,NaN,NaN,NaN,0.12,3.88,NaN,0.79,NaN,NaN,50,0.5057,NaN,NaN,NaN,100.0,0.0,439.0,100.0,0.0,4172.0,42187.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12249,HAB_MWII,2012-09-05T07:00:00Z,14.6,NaN,NaN,25,NaN,NaN,9.57,NaN,NaN,NaN,0.18,2.84,NaN,1.18,NaN,NaN,50,0.0254,NaN,NaN,NaN,367.0,183.0,1649.0,0.0,183.0,2749.0,4215.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12256,HAB_MWII,2012-09-12T07:00:00Z,15.2,NaN,NaN,25,NaN,NaN,10.3,NaN,NaN,NaN,0.44,16.24,NaN,4.83,NaN,NaN,50,0.0924,NaN,NaN,NaN,189.0,0.0,755.0,0.0,0.0,4527.0,28860.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12263,HAB_MWII,2012-09-19T07:00:00Z,15.2,NaN,NaN,25,NaN,NaN,15.37,NaN,NaN,NaN,0.16,2.89,NaN,0.88,NaN,NaN,50,0.7385,NaN,NaN,NaN,183.0,0.0,916.0,733.0,183.0,4032.0,50399.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12270,HAB_MWII,2012-09-26T07:00:00Z,14.4,NaN,NaN,25,NaN,NaN,9.61,NaN,NaN,NaN,0.27,10.24,NaN,3.52,NaN,NaN,50,0.0959,NaN,NaN,NaN,0.0,0.0,190.0,570.0,0.0,948.0,14418.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12277,HAB_MWII,2012-10-03T07:00:00Z,16.1,NaN,NaN,25,NaN,NaN,14.88,NaN,NaN,NaN,0.19,8.14,NaN,2.09,NaN,NaN,50,0.0111,NaN,NaN,NaN,200.0,0.0,2186.0,6195.0,1822.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12284,HAB_MWII,2012-10-10T07:00:00Z,16.6,NaN,NaN,25,NaN,NaN,7.81,NaN,NaN,NaN,0.17,10.94,NaN,1.63,NaN,NaN,50,0.0032,NaN,NaN,NaN,100.0,0.0,190.0,772.0,385.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12291,HAB_MWII,2012-10-17T07:00:00Z,16.1,NaN,NaN,25,NaN,NaN,11.19,NaN,NaN,NaN,0.25,9.09,NaN,3.68,NaN,NaN,50,0.0015,NaN,NaN,NaN,0.0,0.0,424.0,0.0,182.0,0.0,100.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12298,HAB_MWII,2012-10-24T07:00:00Z,14.1,NaN,NaN,25,NaN,NaN,4.33,NaN,NaN,NaN,0.38,11.85,NaN,9.29,NaN,NaN,50,0.004,NaN,NaN,NaN,0.0,0.0,358.0,716.0,179.0,0.0,716.0,NaN,NaN,NaN,NaN,NaN,NaN
36.603687,-121.889275,5,12305,HAB_MWII,2012-10-31T07:00:00Z,14.9,NaN,NaN,25,NaN,NaN,8.76,NaN,NaN,NaN,0.23,8.77,NaN,4.32,NaN,NaN,50,0.1053,NaN,NaN,NaN,100.0,0.0,183.0,100.0,0.0,308.0,61270.0,NaN,NaN,NaN,NaN,NaN,NaN
